,id,date,time,username,name,tweet,Valor,replies_count,retweets_count,likes_count
2020,1.38E+18,4/7/2021,2:27:31,manuelelediaz,Manuel Ele Diaz,"@caminio1 @sinfilt46326387 @Berrinches_ @ElQueLosDELATA @jflafaurie Entonces aunque es cierto que muchos Venezolanos iniciaron una migración masiva hcae un tiempo, también es cierto que muchos han preferido volver a su país, al parecer no cambia mucho ",-0.25,0,0,0
2021,1.38E+18,4/7/2021,0:56:03,nicole22044981,Nicole Rosales,"@Abbamaniaco El hablo sobre la migración venezolana ,qué pena que no hayas visto el debate porque fue ahí exactamente donde aclaró ese tema .",0,0,0,1
2022,1.38E+18,4/7/2021,0:44:48,abbamaniaco,ABBA,"#MagalyTvLaFirme Hernando De Soto no habla mal de nadie porque dicen es ""educado"". Lástima que:  -Es educado con la prensa mermelera -Es educado con Odebretch -Es educado con la migración venezolana -Es educado con la ideologia de género  HDS es ""educado"" progre y tibio.",0,2,1,0
2023,1.38E+18,4/7/2021,0:34:47,linwebmaster,abraham linares,"@Junior_0311 Solo replico la esencia moral del abolicionismo, suscrito por la izquierda  alienada con occidente, a la que JP se está adscribiendo. No esperarás que Vero se ponga rigurosa con la migración venezolana ¿no?",0,1,0,0
2024,1.38E+18,4/7/2021,0:22:32,jesusgg0027,Fundación cristiana,"@Eduardo198430 @CanalRCN Por lo visto no saben q es venezolano perdón venezolana , la migración ha quitado el trabajo protagónico de las actrices colombianas",-0.5,1,0,1
2025,1.38E+18,4/7/2021,0:09:27,galaz_pablo,A seguir derribando molinos . #FuerzaChile,"@ActivistaEnRRSS Jadue es el candidato que quiere enfrentar la derecha  ahi la tienen facilita, le enrostran que es comunistas, que apoyo a Maduro, a Cuba y la gente está muy sensible a eso, sobre todo a lo de Venezuela por la migración.",0,0,0,0
2026,1.38E+18,4/6/2021,23:43:38,elratonjodedor,Efecto Cocuy de Penca®🔼,"@Luger19161 @Lunablanca2020 El vallenato se escucha en Venezuela no por los 7 millones de colombianos q hay aquí, sino gracias a los medios de comunicación radiales sobre todo. No es cuestión de transferencia cultural por migración, sino por falta de ",-0.5,1,1,4
2027,1.38E+18,4/6/2021,22:40:56,ldanieri,Lenin Danieri D,"UN MATRIMONIO  Padres y sus dos hijos, todos venezolanos, vivian en Argentina (legales) e ingresaron a Mexico (Cancun) el pasado #5Abr. Migración los mantiene detenidos y aún no se sabe que pasará con esa familia. Sus seres queridos están preocupados  #Venezuela #Mexico",-0.75,11,213,135
2028,1.38E+18,4/6/2021,22:33:39,adriansantanag,Adrian Santana,"@Deivix_Deivis @DavidBarrezueta @Aortizlemos Te felicito por suerte te quedaste con padre pocos que pasaron el feriado bancario pueden contar historias como la tuya por la cantidad de migración que hubo, es decir Ecuador ya fue Venezuela en el 99!!!",0.25,0,0,0
2029,1.38E+18,4/6/2021,20:10:35,jonh__ss,Jonh_S,"@DanielCampins @Barba_Negra_JP Emigrar en términos convencionales es de cualquier modo complicado. Supone meditar y racionalizar opciones y expectativas.  La migración venezolana esta lejos de ser ordenada , planificada y racional. De modo que habrá qu",-0.5,0,0,2
2030,1.38E+18,4/6/2021,19:23:18,gergasar,german gaitan,"@angelicamican @fabiohernan1 @petrogustavo Con toda la migración de venezolanos, queda espacio para los seguidores de esa corriente política, deberían ir de vacaciones a Venezuela y/o quedarse a vivir allá y que después nos cuenten",-0.5,1,1,1
2031,1.38E+18,4/6/2021,17:53:26,marcodanieldelg,Daniel Delgado,"Estaba analizando de la crisis económica, y la migración Venezolana, me parece dato curioso que los docentes sean el sector con más número de emigrantes!",-0.5,0,1,2
2032,1.38E+18,4/6/2021,17:17:34,daniloturbay,Danilo Turbay,"@rorkafracul @CIDH @ACNURamericas @ONU_es No se si esto será libreteado, lo que si sé es que existen escenas reales de situaciones parecidas, si en los paises latinoamericanos hubiera gobiernos HONESTOS no hubiera migración inhumana. Cuba y Venezuela e",-0.5,0,0,0
2033,1.38E+18,4/6/2021,16:11:22,afrovitiligiant,Afrovitiligiant,"Como consecuencia de la crisis económica, la migración venezolana se ha intensificado en los últimos 5 años. De acuerdo con datos de la ACNUR, existen 5.4 millones de migrantes y refugiados venezolanos en todo el mundo, de los cuales 4.6 millones están en países latinoamericanos",-0.5,0,0,0
2034,1.38E+18,4/6/2021,16:10:18,saul_gragirena,SAG,"En Venezuela además de distancia social, vemos distancia familiar desde hace rato...  #COVID19 #Migracion #Venezuela #Cuarentena",-0.75,0,0,1
2035,1.38E+18,4/6/2021,15:31:16,eltibio9,El Tibio,"@Ricardo202 La verdad creo que son MUY POCOS los xenofobos, creo que los que se oponen a la migración venezolana no es por ser venezolanos, es porque son conscientes de las precarias condiciones colombianas, que como en cualquier país empeoran con la mi",-0.25,1,0,0
2036,1.38E+18,4/6/2021,13:43:27,polo88129393,polo,"@sergioaguayo @reformaopinion El cártel delictivo EEUU- UE amenaza con atacar Rusia en ""defensa de Ucrania"" ya están asesinando de hambre a Venezuela y cuba, se roban el petróleo de Irak y Siria, financian armas a Turquía y otros, pero no quieren fina",-0.5,0,0,1
2037,1.38E+18,4/6/2021,13:42:50,polo88129393,polo,"@DrLorenzoMeyer @El_Universal_Mx El cártel delictivo EEUU- UE amenaza con atacar Rusia en ""defensa de Ucrania"" ya están asesinando de hambre a Venezuela y cuba, se roban el petróleo de Irak y Siria, financian armas a Turquía y otros, pero no quieren f",-0.5,0,0,0
2038,1.38E+18,4/6/2021,13:42:22,polo88129393,polo,"@julioastillero El cártel delictivo EEUU- UE amenaza con atacar Rusia en ""defensa de Ucrania"" ya están asesinando de hambre a Venezuela y cuba, se roban el petróleo de Irak y Siria, financian armas a Turquía y otros, pero no quieren financiar américa",-0.5,0,0,0
2039,1.38E+18,4/6/2021,13:41:21,polo88129393,polo,"@alvaro_delgado @SinEmbargoMX @latinus_us El cártel delictivo EEUU- UE amenaza con atacar Rusia en ""defensa de Ucrania"" ya están asesinando de hambre a Venezuela y cuba, se roban el petróleo de Irak y Siria, financian armas a Turquía y otros, pero no ",-0.5,0,0,0
2040,1.38E+18,4/6/2021,13:40:03,polo88129393,polo,"@monerohernandez El cártel delictivo EEUU- UE amenaza con atacar Rusia en ""defensa de Ucrania"" ya están asesinando de hambre a Venezuela y cuba, se roban el petróleo de Irak y Siria, financian armas a Turquía y otros, pero no quieren financiar améric",-0.5,0,0,0
2041,1.38E+18,4/6/2021,13:39:22,polo88129393,polo,"@NachoRgz El cártel delictivo EEUU- UE amenaza con atacar Rusia en ""defensa de Ucrania"" ya están asesinando de hambre a Venezuela y cuba, se roban el petróleo de Irak y Siria, financian armas a Turquía y otros, pero no quieren financiar américa del s",-0.5,1,0,0
2042,1.38E+18,4/6/2021,13:38:32,polo88129393,polo,"@MemeYamelCA @_VicenteSerrano @jantonioruizh El cártel delictivo EEUU- UE amenaza con atacar Rusia en ""defensa de Ucrania"" ya están asesinando de hambre a Venezuela y cuba, se roban el petróleo de Irak y Siria, financian armas a Turquía y otros, pero ",-0.5,0,0,0
2043,1.38E+18,4/6/2021,13:38:01,polo88129393,polo,"@Hans2412 El cártel delictivo EEUU- UE amenaza con atacar Rusia en ""defensa de Ucrania"" ya están asesinando de hambre a Venezuela y cuba, se roban el petróleo de Irak y Siria, financian armas a Turquía y otros, pero no quieren financiar américa del s",-0.5,0,0,0
2044,1.38E+18,4/6/2021,13:37:27,polo88129393,polo,"@TelesurCampeche @FacebookWatch El cártel delictivo EEUU- UE amenaza con atacar Rusia en ""defensa de Ucrania"" ya están asesinando de hambre a Venezuela y cuba, se roban el petróleo de Irak y Siria, financian armas a Turquía y otros, pero no quieren fi",-0.5,0,0,1
2045,1.38E+18,4/6/2021,13:35:07,polo88129393,polo,"@zoerobledo @Milenio @Tu_IMSS El cártel delictivo EEUU- UE amenaza con atacar Rusia en ""defensa de Ucrania"" ya están asesinando de hambre a Venezuela y cuba, se roban el petróleo de Irak y Siria, financian armas a Turquía y otros, pero no quieren fina",-0.5,0,0,0
2046,1.38E+18,4/6/2021,13:34:47,polo88129393,polo,"@Milenio @zoerobledo El cártel delictivo EEUU- UE amenaza con atacar Rusia en ""defensa de Ucrania"" ya están asesinando de hambre a Venezuela y cuba, se roban el petróleo de Irak y Siria, financian armas a Turquía y otros, pero no quieren financiar am�",-0.5,0,0,0
2047,1.38E+18,4/6/2021,13:33:52,polo88129393,polo,"@SergioVenegasA @SNietoCastillo @PlazaDeArmasQro El cártel delictivo EEUU- UE amenaza con atacar Rusia en ""defensa de Ucrania"" ya están asesinando de hambre a Venezuela y cuba, se roban el petróleo de Irak y Siria, financian armas a Turquía y otros, p",-0.5,0,0,0
2048,1.38E+18,4/6/2021,13:33:37,polo88129393,polo,"@galvanochoa @SNietoCastillo El cártel delictivo EEUU- UE amenaza con atacar Rusia en ""defensa de Ucrania"" ya están asesinando de hambre a Venezuela y cuba, se roban el petróleo de Irak y Siria, financian armas a Turquía y otros, pero no quieren finan",-0.5,0,0,0
2049,1.38E+18,4/6/2021,13:33:13,polo88129393,polo,"@m_ebrard @SNietoCastillo El cártel delictivo EEUU- UE amenaza con atacar Rusia en ""defensa de Ucrania"" ya están asesinando de hambre a Venezuela y cuba, se roban el petróleo de Irak y Siria, financian armas a Turquía y otros, pero no quieren financia",-0.5,0,0,0
2050,1.38E+18,4/6/2021,13:32:50,polo88129393,polo,"@Tirantmexico @SNietoCastillo El cártel delictivo EEUU- UE amenaza con atacar Rusia en ""defensa de Ucrania"" ya están asesinando de hambre a Venezuela y cuba, se roban el petróleo de Irak y Siria, financian armas a Turquía y otros, pero no quieren fina",-0.5,0,0,0
2051,1.38E+18,4/6/2021,13:32:31,polo88129393,polo,"@SNietoCastillo @galvanochoa @lopezobrador_ El cártel delictivo EEUU- UE amenaza con atacar Rusia en ""defensa de Ucrania"" ya están asesinando de hambre a Venezuela y cuba, se roban el petróleo de Irak y Siria, financian armas a Turquía y otros, pero n",-0.5,0,0,0
2052,1.38E+18,4/6/2021,13:31:57,polo88129393,polo,"@ArturoHerrera_G El cártel delictivo EEUU- UE amenaza con atacar Rusia en ""defensa de Ucrania"" ya están asesinando de hambre a Venezuela y cuba, se roban el petróleo de Irak y Siria, financian armas a Turquía y otros, pero no quieren financiar améric",-0.5,0,0,0
2053,1.38E+18,4/6/2021,13:31:33,polo88129393,polo,"@M_OlgaSCordero @SSPCMexico El cártel delictivo EEUU- UE amenaza con atacar Rusia en ""defensa de Ucrania"" ya están asesinando de hambre a Venezuela y cuba, se roban el petróleo de Irak y Siria, financian armas a Turquía y otros, pero no quieren financ",-0.5,0,0,0
2054,1.38E+18,4/6/2021,13:30:42,polo88129393,polo,"@SNietoCastillo @rosaicela_ @M_OlgaSCordero El cártel delictivo EEUU- UE amenaza con atacar Rusia en ""defensa de Ucrania"" ya están asesinando de hambre a Venezuela y cuba, se roban el petróleo de Irak y Siria, financian armas a Turquía y otros, pero n",-0.5,0,0,0
2055,1.38E+18,4/6/2021,13:30:26,polo88129393,polo,"@C_Humphrey_J @SNietoCastillo @El_Universal_Mx @Univ_Opinion El cártel delictivo EEUU- UE amenaza con atacar Rusia en ""defensa de Ucrania"" ya están asesinando de hambre a Venezuela y cuba, se roban el petróleo de Irak y Siria, financian armas a Turquí",-0.5,0,0,0
2056,1.38E+18,4/6/2021,13:29:57,polo88129393,polo,"@Edd_Campe @EliseoFdzM El cártel delictivo EEUU- UE amenaza con atacar Rusia en ""defensa de Ucrania"" ya están asesinando de hambre a Venezuela y cuba, se roban el petróleo de Irak y Siria, financian armas a Turquía y otros, pero no quieren financiar a",-0.5,0,0,1
2057,1.38E+18,4/6/2021,13:29:15,polo88129393,polo,"@_VicenteSerrano @lopezobrador_ El cártel delictivo EEUU- UE amenaza con atacar Rusia en ""defensa de Ucrania"" ya están asesinando de hambre a Venezuela y cuba, se roban el petróleo de Irak y Siria, financian armas a Turquía y otros, pero no quieren fi",-0.5,0,0,0
2058,1.38E+18,4/6/2021,13:28:47,polo88129393,polo,"@HLGatell El cártel delictivo EEUU- UE amenaza con atacar Rusia en ""defensa de Ucrania"" ya están asesinando de hambre a Venezuela y cuba, se roban el petróleo de Irak y Siria, financian armas a Turquía y otros, pero no quieren financiar américa del s",-0.5,0,0,0
2059,1.38E+18,4/6/2021,13:27:55,polo88129393,polo,"@lopezobrador_ El cártel delictivo EEUU- UE amenaza con atacar Rusia en ""defensa de Ucrania"" ya están asesinando de hambre a Venezuela y cuba, se roban el petróleo de Irak y Siria, financian armas a Turquía y otros, pero no quieren financiar américa ",-0.5,0,0,0
2060,1.38E+18,4/6/2021,13:10:12,concejodebogota,Concejo de Bogotá,"La Concejal @susanamuhamad, en su exposición critica a la @SeguridadBOG y @PoliciaBogota por la responsabilidad que hace a la migración venezolana en la ocurrencia de delitos, lo que genera una cortina de humo.",0,0,1,5
2061,1.38E+18,4/6/2021,12:42:48,albertojfc,Alberto Fernández  ,"Según Arreaza Colombia es un país en guerra, destruido, tomado por la guerrilla y el narcotrafico ! Yo creo que describe. Venezuela ! Si no se entiende la migración venezolana a Colombia",0,0,1,1
2062,1.38E+18,4/6/2021,12:40:19,jesusivancarde,JESUS IVAN CARDENAS,"@Alyortegaramos1 @VickyDavilaH Escuche lo que dice el venezolano!!! De viva voz. Cuando vea a las Coronas y los Capriles por acá, ahí si les creo. Ya los colombianos iniciaron la migración para todos los países limítrofes",-0.25,0,0,0
2063,1.38E+18,4/6/2021,12:28:25,wadamury,Evelio Sosa,En Venezuela hay dos opciones para todos... O nos dejamos matar por el Gobierno o salimos del gobierno. Pareciera que la gente prefiere morir que actuar. El Narcogobierno promueve la migración y quiebra el país pero no entrega los pasaportes para que los opositores migren.,-1,0,0,0
2064,1.38E+18,4/6/2021,10:41:40,ponchoa21,PONCHO ARAUJO,"@VivesRicardo @WilberAntonioH @ConcejoVpar Milagros de la noche a la mañana no se puede pedir dc.  Hace 15 años sufrimos de lo mismo inseguridad, Aumento con la desmovilización de las AUC y luego la migración Venezolana.",-0.5,1,0,0
2065,1.38E+18,4/6/2021,10:07:16,qxuxaetaitmain,Not Paolo 👞-eh-🐄,Es como decir que la migración masiva de venezuela no tiene que ver con las políticas de maduro like...,-0.5,0,0,0
2066,1.38E+18,4/6/2021,9:10:24,princesaraza,❤@PrincesaRaza🇻🇪☮👑❤🌷,"@LeymerMarquez3 @SecBlinken @IvanDuque Ivan duque aprueba y apoya la migración de Venezuela hacia Colombia..  EEUU le envía dinero para que cuide a los venezolanos, Iván duque se queda con la mayoría del dinero. NO TE QUEJES DE LOS VENEZOLANOS, QUEJAT",-0.5,0,0,0
2067,1.38E+18,4/6/2021,8:41:31,o1ser,jesus,"@KatiraTuitera @gestionperfecta @MIJP_Vzla @vladimirpadrino @BetzyCuestaVe Ya entiendo te gusta el capó diosdado por eso que Venezuela está bonita y tiene la migración más alta de Latinoamérica en tan poco tiempo, si quieres hablar basura y mentiras ",-0.5,0,0,0
2068,1.38E+18,4/6/2021,7:57:42,iblisserna,Iblís,@freddy_soriano @MashiRafael Si depués de la miseria que teneis en Venezuela y en Cuba todavia creeis que el COMUNISMO es lo mejor????? Sois tontos y os mereceis lo que teneis. Sois los culpables de la miseria y la migración. Basura humana.,-0.5,0,0,3
2069,1.38E+18,4/6/2021,7:01:02,jarmandogruber,Jesús Armando,DESPLAZADOS EN EL EDO APURE: Según Migración Colombia: 1.- 1427 familias 2.- 578 niños menores de 5 años 3.- 1209 niños mayores de 5 años 4.- 1441 hombres 5.- 1164 mujeres 6.- 119 mujeres lactantes 7.- 17 mujeres gestantes 8.- 19 albergues habilitados Según régimen venezolano: 0,0,0,6,0
2070,1.38E+18,4/6/2021,6:43:35,yohappyandyou,No Name,"@barrios_p @luisvicenteleon No.    El venezolano si es cómodo🙄... los otros países no pusieron a los socialista al poder en Venezuela, no tienen que hacer nada salvo proteger sus fronteras para que no entre migración descontrolada...",-0.5,0,0,0
2071,1.38E+18,4/6/2021,6:28:18,maryescalante20,Mary Escalante,"@Moncaro @EAristeguieta Que manía de compararnos con otros países, copian al calco las directrices del gobierno, sí, Venezuela esta en una crisis extrema por donde se le mire, destrucción de la moneda, del empleo, desplazados, migración, corrupción ",-0.75,0,0,0
2072,1.38E+18,4/6/2021,5:35:59,defaulteador,Mr Calvin J. Candie,"@Apaparaway Hace poco subí un texto, que si bien lo expresaba para la migración tributaria, sirve para todos los casos, que dice: “En cierta forma, cambiando de país, los individuos están votando con sus pies” Y eso es lo que pasó en Cuba, Venezu",0,0,3,6
2073,1.38E+18,4/6/2021,3:54:36,pau_llaves,Llaves,"La mayor parte de este electorado procede de la comunidad ecuatoriana y peruana que llegó en los 90 con los tratados de la época, pero luego tienen un fuerte apoyo, claro, de la migración cubana y venezolana  más reciente. Mucha de esta, apenas si tiene una residencia por",0,3,1,5
